Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Embassy Kathmandu,PM2.5 - Principal,2018-08-11 11:00 PM,2018,8,11,23,13.4,54,Moderate,14.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-12 12:00 AM,2018,8,12,0,12.7,52,Moderate,12.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-12 01:00 AM,2018,8,12,1,11.8,49,Good,11.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-12 02:00 AM,2018,8,12,2,12.4,52,Moderate,13.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-12 03:00 AM,2018,8,12,3,12.2,51,Moderate,12.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-12 04:00 AM,2018,8,12,4,12.6,52,Moderate,13.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-12 05:00 AM,2018,8,12,5,11.0,46,Good,9.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-12 06:00 AM,2018,8,12,6,11.4,48,Good,12.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-12 07:00 AM,2018,8,12,7,12.8,52,Moderate,15.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-12 08:00 AM,2018,8,12,8,20.1,68,Moderate,27.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-12 09:00 AM,2018,8,12,9,20.5,69,Moderate,21.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-12 10:00 AM,2018,8,12,10,23.7,75,Moderate,27.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-12 11:00 AM,2018,8,12,11,22.8,74,Moderate,22.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-12 12:00 PM,2018,8,12,12,21.4,71,Moderate,20.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-12 01:00 PM,2018,8,12,13,19.7,67,Moderate,18.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-12 02:00 PM,2018,8,12,14,17.8,63,Moderate,16.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-12 03:00 PM,2018,8,12,15,16.4,60,Moderate,15.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-12 04:00 PM,2018,8,12,16,14.2,55,Moderate,12.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-12 05:00 PM,2018,8,12,17,14.1,55,Moderate,14.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-12 06:00 PM,2018,8,12,18,15.0,57,Moderate,16.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-12 07:00 PM,2018,8,12,19,17.5,62,Moderate,20.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-12 08:00 PM,2018,8,12,20,14.2,55,Moderate,11.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-12 09:00 PM,2018,8,12,21,13.1,53,Moderate,12.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-12 10:00 PM,2018,8,12,22,12.0,50,Good,11.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-12 11:00 PM,2018,8,12,23,9.5,40,Good,7.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-13 12:00 AM,2018,8,13,0,7.2,30,Good,5.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-13 01:00 AM,2018,8,13,1,5.6,23,Good,4.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-13 02:00 AM,2018,8,13,2,5.8,24,Good,6.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-13 03:00 AM,2018,8,13,3,4.4,18,Good,3.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-13 04:00 AM,2018,8,13,4,2.7,11,Good,1.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-13 05:00 AM,2018,8,13,5,2.3,10,Good,2.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-13 06:00 AM,2018,8,13,6,5.1,21,Good,8.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-13 07:00 AM,2018,8,13,7,10.0,42,Good,15.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-13 08:00 AM,2018,8,13,8,12.5,52,Moderate,15.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-13 09:00 AM,2018,8,13,9,14.7,56,Moderate,17.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-13 10:00 AM,2018,8,13,10,12.8,52,Moderate,11.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-13 11:00 AM,2018,8,13,11,12.4,52,Moderate,12.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-13 12:00 PM,2018,8,13,12,9.2,38,Good,6.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-13 01:00 PM,2018,8,13,13,7.1,30,Good,5.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-13 02:00 PM,2018,8,13,14,7.1,30,Good,-999.0,UG/M3,1 Hr,Missing
Embassy Kathmandu,PM2.5 - Principal,2018-08-13 03:00 PM,2018,8,13,15,4.3,18,Good,3.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-13 04:00 PM,2018,8,13,16,4.7,20,Good,5.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-13 05:00 PM,2018,8,13,17,8.6,36,Good,12.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-13 06:00 PM,2018,8,13,18,10.3,43,Good,12.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-13 07:00 PM,2018,8,13,19,12.7,52,Moderate,15.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-13 08:00 PM,2018,8,13,20,13.8,55,Moderate,15.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-13 09:00 PM,2018,8,13,21,13.9,55,Moderate,14.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-13 10:00 PM,2018,8,13,22,15.4,58,Moderate,17.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-13 11:00 PM,2018,8,13,23,15.2,58,Moderate,15.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-14 12:00 AM,2018,8,14,0,12.1,51,Moderate,9.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-14 01:00 AM,2018,8,14,1,13.0,53,Moderate,14.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-14 02:00 AM,2018,8,14,2,14.5,56,Moderate,16.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-14 03:00 AM,2018,8,14,3,14.7,56,Moderate,15.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-14 04:00 AM,2018,8,14,4,14.3,56,Moderate,14.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-14 05:00 AM,2018,8,14,5,14.2,55,Moderate,14.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-14 06:00 AM,2018,8,14,6,12.6,52,Moderate,11.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-14 07:00 AM,2018,8,14,7,14.2,55,Moderate,16.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-14 08:00 AM,2018,8,14,8,16.1,59,Moderate,18.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-14 09:00 AM,2018,8,14,9,19.0,66,Moderate,22.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-14 10:00 AM,2018,8,14,10,20.0,68,Moderate,21.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-14 11:00 AM,2018,8,14,11,19.5,67,Moderate,19.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-14 12:00 PM,2018,8,14,12,17.2,62,Moderate,15.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-14 01:00 PM,2018,8,14,13,19.6,67,Moderate,22.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-14 02:00 PM,2018,8,14,14,14.8,57,Moderate,10.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-14 03:00 PM,2018,8,14,15,12.4,52,Moderate,10.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-14 04:00 PM,2018,8,14,16,12.7,52,Moderate,13.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-14 05:00 PM,2018,8,14,17,13.3,54,Moderate,14.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-14 06:00 PM,2018,8,14,18,12.6,52,Moderate,12.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-14 07:00 PM,2018,8,14,19,14.8,57,Moderate,17.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-14 08:00 PM,2018,8,14,20,14.9,57,Moderate,15.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-14 09:00 PM,2018,8,14,21,15.9,59,Moderate,17.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-14 10:00 PM,2018,8,14,22,14.9,57,Moderate,14.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-14 11:00 PM,2018,8,14,23,15.4,58,Moderate,16.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-15 12:00 AM,2018,8,15,0,11.7,49,Good,8.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-15 01:00 AM,2018,8,15,1,8.3,35,Good,5.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-15 02:00 AM,2018,8,15,2,6.6,28,Good,5.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-15 03:00 AM,2018,8,15,3,4.3,18,Good,2.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-15 04:00 AM,2018,8,15,4,0.6,3,Good,-3.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-15 05:00 AM,2018,8,15,5,-0.1,-999,,-1.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-15 06:00 AM,2018,8,15,6,1.9,8,Good,4.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-15 07:00 AM,2018,8,15,7,5.9,25,Good,10.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-15 08:00 AM,2018,8,15,8,6.9,29,Good,8.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-15 09:00 AM,2018,8,15,9,6.4,27,Good,6.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-15 10:00 AM,2018,8,15,10,6.7,28,Good,7.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-15 11:00 AM,2018,8,15,11,7.8,33,Good,9.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-15 12:00 PM,2018,8,15,12,6.9,29,Good,6.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-15 01:00 PM,2018,8,15,13,6.4,27,Good,6.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-15 02:00 PM,2018,8,15,14,9.7,40,Good,13.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-15 03:00 PM,2018,8,15,15,9.3,39,Good,9.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-15 04:00 PM,2018,8,15,16,12.1,51,Moderate,15.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-15 05:00 PM,2018,8,15,17,11.5,48,Good,11.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-15 06:00 PM,2018,8,15,18,12.7,52,Moderate,14.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-15 07:00 PM,2018,8,15,19,10.3,43,Good,8.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-15 08:00 PM,2018,8,15,20,11.2,47,Good,12.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-15 09:00 PM,2018,8,15,21,13.1,53,Moderate,15.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-15 10:00 PM,2018,8,15,22,13.0,53,Moderate,13.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-15 11:00 PM,2018,8,15,23,10.0,42,Good,7.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-16 12:00 AM,2018,8,16,0,11.0,46,Good,12.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-16 01:00 AM,2018,8,16,1,9.0,38,Good,7.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-16 02:00 AM,2018,8,16,2,6.0,25,Good,3.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-16 03:00 AM,2018,8,16,3,5.5,23,Good,5.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-16 04:00 AM,2018,8,16,4,6.2,26,Good,7.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-16 05:00 AM,2018,8,16,5,6.1,25,Good,6.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-16 06:00 AM,2018,8,16,6,6.5,27,Good,7.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-16 07:00 AM,2018,8,16,7,10.2,43,Good,14.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-16 08:00 AM,2018,8,16,8,13.6,54,Moderate,17.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-16 09:00 AM,2018,8,16,9,17.3,62,Moderate,21.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-16 10:00 AM,2018,8,16,10,20.1,68,Moderate,23.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-16 11:00 AM,2018,8,16,11,19.0,66,Moderate,18.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-16 12:00 PM,2018,8,16,12,19.0,66,Moderate,19.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-16 01:00 PM,2018,8,16,13,16.0,59,Moderate,13.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-16 02:00 PM,2018,8,16,14,13.0,53,Moderate,10.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-16 03:00 PM,2018,8,16,15,10.5,44,Good,8.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-16 04:00 PM,2018,8,16,16,9.2,38,Good,8.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-16 05:00 PM,2018,8,16,17,10.1,42,Good,11.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-16 06:00 PM,2018,8,16,18,12.0,50,Good,14.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-16 07:00 PM,2018,8,16,19,10.0,42,Good,8.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-16 08:00 PM,2018,8,16,20,9.0,38,Good,8.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-16 09:00 PM,2018,8,16,21,11.0,46,Good,13.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-16 10:00 PM,2018,8,16,22,12.0,50,Good,13.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-16 11:00 PM,2018,8,16,23,11.0,46,Good,10.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-17 12:00 AM,2018,8,17,0,8.9,37,Good,7.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-17 01:00 AM,2018,8,17,1,6.9,29,Good,5.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-17 02:00 AM,2018,8,17,2,5.4,23,Good,4.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-17 03:00 AM,2018,8,17,3,5.7,24,Good,6.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-17 04:00 AM,2018,8,17,4,6.3,26,Good,7.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-17 05:00 AM,2018,8,17,5,8.1,34,Good,10.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-17 06:00 AM,2018,8,17,6,8.5,35,Good,9.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-17 07:00 AM,2018,8,17,7,11.2,47,Good,14.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-17 08:00 AM,2018,8,17,8,10.1,42,Good,9.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-17 09:00 AM,2018,8,17,9,9.5,40,Good,9.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-17 10:00 AM,2018,8,17,10,8.2,34,Good,7.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-17 11:00 AM,2018,8,17,11,10.6,44,Good,13.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-17 12:00 PM,2018,8,17,12,10.8,45,Good,11.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-17 01:00 PM,2018,8,17,13,9.9,41,Good,9.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-17 02:00 PM,2018,8,17,14,9.9,41,Good,10.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-17 03:00 PM,2018,8,17,15,9.4,39,Good,9.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-17 04:00 PM,2018,8,17,16,11.7,49,Good,14.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-17 05:00 PM,2018,8,17,17,12.3,51,Moderate,13.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-17 06:00 PM,2018,8,17,18,10.1,42,Good,8.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-17 07:00 PM,2018,8,17,19,13.0,53,Moderate,16.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-17 08:00 PM,2018,8,17,20,19.0,66,Moderate,25.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-17 09:00 PM,2018,8,17,21,16.5,60,Moderate,14.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-17 10:00 PM,2018,8,17,22,13.7,54,Moderate,11.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-17 11:00 PM,2018,8,17,23,11.3,47,Good,9.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-18 12:00 AM,2018,8,18,0,8.6,36,Good,6.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-18 01:00 AM,2018,8,18,1,6.8,28,Good,5.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-18 02:00 AM,2018,8,18,2,4.4,18,Good,2.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-18 03:00 AM,2018,8,18,3,1.7,7,Good,-1.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-18 04:00 AM,2018,8,18,4,0.8,3,Good,0.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-18 05:00 AM,2018,8,18,5,1.4,6,Good,2.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-18 06:00 AM,2018,8,18,6,5.2,22,Good,9.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-18 07:00 AM,2018,8,18,7,6.6,28,Good,8.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-18 08:00 AM,2018,8,18,8,7.8,33,Good,9.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-18 09:00 AM,2018,8,18,9,6.8,28,Good,6.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-18 10:00 AM,2018,8,18,10,5.4,23,Good,4.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-18 11:00 AM,2018,8,18,11,9.2,38,Good,13.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-18 12:00 PM,2018,8,18,12,13.1,53,Moderate,17.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-18 01:00 PM,2018,8,18,13,12.0,50,Good,11.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-18 02:00 PM,2018,8,18,14,12.0,50,Good,12.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-18 03:00 PM,2018,8,18,15,10.5,44,Good,9.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-18 04:00 PM,2018,8,18,16,12.7,52,Moderate,15.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-18 05:00 PM,2018,8,18,17,11.3,47,Good,10.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-18 06:00 PM,2018,8,18,18,10.1,42,Good,9.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-18 07:00 PM,2018,8,18,19,9.5,40,Good,9.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-18 08:00 PM,2018,8,18,20,10.7,45,Good,12.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-18 09:00 PM,2018,8,18,21,11.3,47,Good,12.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-18 10:00 PM,2018,8,18,22,9.7,40,Good,8.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-18 11:00 PM,2018,8,18,23,9.8,41,Good,10.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-19 12:00 AM,2018,8,19,0,7.9,33,Good,6.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-19 01:00 AM,2018,8,19,1,6.4,27,Good,5.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-19 02:00 AM,2018,8,19,2,6.7,28,Good,7.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-19 03:00 AM,2018,8,19,3,5.3,22,Good,4.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-19 04:00 AM,2018,8,19,4,4.6,19,Good,4.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-19 05:00 AM,2018,8,19,5,4.8,20,Good,5.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-19 06:00 AM,2018,8,19,6,4.9,20,Good,5.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-19 07:00 AM,2018,8,19,7,8.9,37,Good,13.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-19 08:00 AM,2018,8,19,8,12.4,52,Moderate,16.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-19 09:00 AM,2018,8,19,9,13.7,54,Moderate,15.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-19 10:00 AM,2018,8,19,10,14.3,56,Moderate,15.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-19 11:00 AM,2018,8,19,11,14.6,56,Moderate,15.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-19 12:00 PM,2018,8,19,12,13.8,55,Moderate,13.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-19 01:00 PM,2018,8,19,13,13.4,54,Moderate,13.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-19 02:00 PM,2018,8,19,14,11.2,47,Good,9.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-19 03:00 PM,2018,8,19,15,10.1,42,Good,9.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-08-19 04:00 PM,2018,8,19,16,9.5,40,Good,9.0,UG/M3,1 Hr,Valid
